h3_index,상권업종대분류명,store_count
8930e1c10b3ffff,음식,23
8930e1c10b7ffff,교육,3
8930e1c10b7ffff,부동산,5
8930e1c10b7ffff,소매,9
8930e1c10b7ffff,수리·개인,6
8930e1c10b7ffff,예술·스포츠,1
8930e1c10b7ffff,음식,9
8930e1c10bbffff,과학·기술,10
8930e1c10bbffff,교육,7
8930e1c10bbffff,보건의료,6
8930e1c10bbffff,부동산,18
8930e1c10bbffff,소매,35
8930e1c10bbffff,수리·개인,30
8930e1c10bbffff,숙박,2
8930e1c10bbffff,시설관리·임대,7
8930e1c10bbffff,예술·스포츠,7
8930e1c10bbffff,음식,50
8930e1c10c3ffff,과학·기술,4
8930e1c10c3ffff,교육,1
8930e1c10c3ffff,부동산,1
8930e1c10c3ffff,소매,6
8930e1c10c3ffff,수리·개인,2
8930e1c10c3ffff,숙박,1
8930e1c10c3ffff,음식,5
8930e1c10c7ffff,과학·기술,3
8930e1c10c7ffff,교육,9
8930e1c10c7ffff,부동산,5
8930e1c10c7ffff,소매,9
8930e1c10c7ffff,수리·개인,8
8930e1c10c7ffff,숙박,1
8930e1c10c7ffff,시설관리·임대,1
8930e1c10c7ffff,예술·스포츠,4
8930e1c10c7ffff,음식,31
8930e1c10cbffff,과학·기술,5
8930e1c10cbffff,교육,1
8930e1c10cbffff,부동산,1
8930e1c10cbffff,소매,4
8930e1c10cbffff,수리·개인,2
8930e1c10cbffff,숙박,5
8930e1c10cbffff,시설관리·임대,2
8930e1c10cbffff,예술·스포츠,2
8930e1c10cbffff,음식,17
8930e1c10cfffff,과학·기술,8
8930e1c10cfffff,교육,1
8930e1c10cfffff,보건의료,3
8930e1c10cfffff,소매,4
8930e1c10cfffff,수리·개인,2
8930e1c10cfffff,시설관리·임대,3
8930e1c10cfffff,음식,8
8930e1c10d3ffff,과학·기술,7
8930e1c10d3ffff,교육,3
8930e1c10d3ffff,보건의료,2
8930e1c10d3ffff,부동산,7
8930e1c10d3ffff,소매,21
8930e1c10d3ffff,수리·개인,18
8930e1c10d3ffff,숙박,5
8930e1c10d3ffff,시설관리·임대,4
8930e1c10d3ffff,예술·스포츠,3
8930e1c10d3ffff,음식,77
8930e1c10d7ffff,과학·기술,1
8930e1c10d7ffff,교육,1
8930e1c10d7ffff,부동산,1
8930e1c10d7ffff,소매,2
8930e1c10d7ffff,수리·개인,2
8930e1c10d7ffff,음식,2
8930e1c10dbffff,과학·기술,9
8930e1c10dbffff,교육,5
8930e1c10dbffff,보건의료,2
8930e1c10dbffff,부동산,5
8930e1c10dbffff,소매,29
8930e1c10dbffff,수리·개인,9
8930e1c10dbffff,숙박,8
8930e1c10dbffff,시설관리·임대,7
8930e1c10dbffff,예술·스포츠,34
8930e1c10dbffff,음식,151
8930e1c1103ffff,과학·기술,5
8930e1c1103ffff,교육,15
8930e1c1103ffff,보건의료,2
8930e1c1103ffff,부동산,7
8930e1c1103ffff,소매,26
8930e1c1103ffff,수리·개인,14
8930e1c1103ffff,숙박,5
8930e1c1103ffff,시설관리·임대,2
8930e1c1103ffff,예술·스포츠,4
8930e1c1103ffff,음식,28
8930e1c1107ffff,과학·기술,2
8930e1c1107ffff,교육,5
8930e1c1107ffff,부동산,5
8930e1c1107ffff,소매,13
8930e1c1107ffff,수리·개인,13
8930e1c1107ffff,예술·스포츠,2
8930e1c1107ffff,음식,18
8930e1c110bffff,과학·기술,5
8930e1c110bffff,교육,12
8930e1c110bffff,부동산,2
8930e1c110bffff,소매,19
8930e1c110bffff,수리·개인,16
8930e1c110bffff,시설관리·임대,1
8930e1c110bffff,음식,11
8930e1c110fffff,과학·기술,2
8930e1c110fffff,교육,7
8930e1c110fffff,부동산,3
8930e1c110fffff,소매,2
8930e1c110fffff,수리·개인,3
8930e1c110fffff,음식,3
8930e1c1113ffff,과학·기술,14
8930e1c1113ffff,교육,4
8930e1c1113ffff,부동산,14
8930e1c1113ffff,소매,40
8930e1c1113ffff,수리·개인,25
8930e1c1113ffff,숙박,1
8930e1c1113ffff,시설관리·임대,8
8930e1c1113ffff,예술·스포츠,7
8930e1c1113ffff,음식,51
8930e1c1117ffff,과학·기술,20
8930e1c1117ffff,교육,11
8930e1c1117ffff,보건의료,9
8930e1c1117ffff,부동산,7
8930e1c1117ffff,소매,33
8930e1c1117ffff,수리·개인,25
8930e1c1117ffff,숙박,5
8930e1c1117ffff,시설관리·임대,13
8930e1c1117ffff,예술·스포츠,15
8930e1c1117ffff,음식,114
8930e1c111bffff,과학·기술,25
8930e1c111bffff,교육,2
8930e1c111bffff,보건의료,1
8930e1c111bffff,부동산,4
8930e1c111bffff,소매,29
8930e1c111bffff,수리·개인,14
8930e1c111bffff,숙박,1
8930e1c111bffff,시설관리·임대,13
8930e1c111bffff,예술·스포츠,7
8930e1c111bffff,음식,76
8930e1c1123ffff,과학·기술,11
8930e1c1123ffff,보건의료,1
8930e1c1123ffff,소매,9
8930e1c1123ffff,수리·개인,6
8930e1c1123ffff,숙박,1
8930e1c1123ffff,시설관리·임대,3
8930e1c1127ffff,과학·기술,10
8930e1c1127ffff,교육,2
8930e1c1127ffff,보건의료,2
8930e1c1127ffff,부동산,6
8930e1c1127ffff,소매,19
8930e1c1127ffff,수리·개인,18
8930e1c1127ffff,숙박,1
8930e1c1127ffff,시설관리·임대,5
8930e1c1127ffff,예술·스포츠,3
8930e1c1127ffff,음식,29
8930e1c112bffff,과학·기술,10
8930e1c112bffff,교육,14
8930e1c112bffff,보건의료,2
8930e1c112bffff,부동산,6
8930e1c112bffff,소매,10
8930e1c112bffff,수리·개인,10
8930e1c112bffff,시설관리·임대,7
8930e1c112bffff,예술·스포츠,3
8930e1c112bffff,음식,13
8930e1c112fffff,과학·기술,17
8930e1c112fffff,교육,14
8930e1c112fffff,보건의료,11
8930e1c112fffff,부동산,11
8930e1c112fffff,소매,43
8930e1c112fffff,수리·개인,30
8930e1c112fffff,숙박,2
8930e1c112fffff,시설관리·임대,3
8930e1c112fffff,예술·스포츠,12
8930e1c112fffff,음식,49
8930e1c1133ffff,과학·기술,1
8930e1c1133ffff,교육,1
8930e1c1133ffff,보건의료,1
8930e1c1133ffff,소매,1
8930e1c1133ffff,수리·개인,2
8930e1c1133ffff,음식,2
8930e1c1137ffff,과학·기술,2
8930e1c1137ffff,부동산,1
8930e1c1137ffff,소매,2
8930e1c1137ffff,수리·개인,2
8930e1c1137ffff,시설관리·임대,1
8930e1c1137ffff,예술·스포츠,1
8930e1c1137ffff,음식,3
8930e1c113bffff,소매,2
8930e1c1143ffff,과학·기술,44
8930e1c1143ffff,교육,11
8930e1c1143ffff,보건의료,10
8930e1c1143ffff,부동산,6
8930e1c1143ffff,소매,45
8930e1c1143ffff,수리·개인,32
8930e1c1143ffff,숙박,4
8930e1c1143ffff,시설관리·임대,9
8930e1c1143ffff,예술·스포츠,11
8930e1c1143ffff,음식,33
8930e1c1147ffff,과학·기술,6
8930e1c1147ffff,교육,3
8930e1c1147ffff,보건의료,1
8930e1c1147ffff,소매,24
8930e1c1147ffff,수리·개인,31
8930e1c1147ffff,시설관리·임대,2
8930e1c1147ffff,예술·스포츠,1
8930e1c1147ffff,음식,6
8930e1c114bffff,과학·기술,1
8930e1c114bffff,소매,2
8930e1c114bffff,수리·개인,10
8930e1c114bffff,시설관리·임대,2
8930e1c114bffff,예술·스포츠,1
8930e1c114fffff,과학·기술,4
8930e1c114fffff,부동산,3
8930e1c114fffff,소매,10
8930e1c114fffff,수리·개인,15
8930e1c114fffff,시설관리·임대,4
8930e1c114fffff,예술·스포츠,1
8930e1c114fffff,음식,2
8930e1c1153ffff,과학·기술,29
8930e1c1153ffff,교육,9
8930e1c1153ffff,보건의료,15
8930e1c1153ffff,부동산,11
8930e1c1153ffff,소매,53
8930e1c1153ffff,수리·개인,26
8930e1c1153ffff,숙박,3
8930e1c1153ffff,시설관리·임대,17
8930e1c1153ffff,예술·스포츠,23
8930e1c1153ffff,음식,92
8930e1c1157ffff,과학·기술,9
8930e1c1157ffff,교육,1
8930e1c1157ffff,보건의료,1
8930e1c1157ffff,부동산,8
8930e1c1157ffff,소매,27
8930e1c1157ffff,수리·개인,12
8930e1c1157ffff,시설관리·임대,1
8930e1c1157ffff,예술·스포츠,5
8930e1c1157ffff,음식,44
8930e1c115bffff,과학·기술,21
8930e1c115bffff,교육,5
8930e1c115bffff,부동산,5
8930e1c115bffff,소매,46
8930e1c115bffff,수리·개인,26
8930e1c115bffff,시설관리·임대,18
8930e1c115bffff,예술·스포츠,1
8930e1c115bffff,음식,26
8930e1c1163ffff,과학·기술,20
8930e1c1163ffff,교육,5
8930e1c1163ffff,부동산,4
8930e1c1163ffff,소매,26
8930e1c1163ffff,수리·개인,9
8930e1c1163ffff,숙박,1
8930e1c1163ffff,시설관리·임대,7
8930e1c1163ffff,예술·스포츠,1
8930e1c1163ffff,음식,12
8930e1c1167ffff,과학·기술,17
8930e1c1167ffff,교육,1
8930e1c1167ffff,부동산,3
8930e1c1167ffff,소매,19
8930e1c1167ffff,수리·개인,22
8930e1c1167ffff,숙박,4
8930e1c1167ffff,시설관리·임대,7
8930e1c1167ffff,예술·스포츠,7
8930e1c1167ffff,음식,62
8930e1c116bffff,과학·기술,24
8930e1c116bffff,교육,4
8930e1c116bffff,보건의료,1
8930e1c116bffff,부동산,2
8930e1c116bffff,소매,43
8930e1c116bffff,수리·개인,13
8930e1c116bffff,숙박,4
8930e1c116bffff,시설관리·임대,15
8930e1c116bffff,예술·스포츠,2
8930e1c116bffff,음식,47
8930e1c116fffff,과학·기술,20
8930e1c116fffff,교육,3
8930e1c116fffff,보건의료,3
8930e1c116fffff,부동산,8
8930e1c116fffff,소매,23
8930e1c116fffff,수리·개인,21
8930e1c116fffff,시설관리·임대,7
8930e1c116fffff,예술·스포츠,4
8930e1c116fffff,음식,45
8930e1c1173ffff,교육,1
8930e1c1173ffff,소매,7
8930e1c1173ffff,수리·개인,3
8930e1c1177ffff,과학·기술,5
8930e1c1177ffff,소매,6
8930e1c1177ffff,수리·개인,5
8930e1c1177ffff,숙박,3
8930e1c1177ffff,시설관리·임대,1
8930e1c1177ffff,예술·스포츠,1
8930e1c1177ffff,음식,3
8930e1c117bffff,과학·기술,5
8930e1c117bffff,소매,2
8930e1c117bffff,수리·개인,1
8930e1c1183ffff,과학·기술,6
8930e1c1183ffff,교육,2
8930e1c1183ffff,부동산,4
8930e1c1183ffff,소매,13
8930e1c1183ffff,수리·개인,16
8930e1c1183ffff,시설관리·임대,2
8930e1c1183ffff,예술·스포츠,4
8930e1c1183ffff,음식,18
8930e1c1187ffff,과학·기술,10
8930e1c1187ffff,교육,2
8930e1c1187ffff,부동산,6
8930e1c1187ffff,소매,24
8930e1c1187ffff,수리·개인,22
8930e1c1187ffff,시설관리·임대,2
8930e1c1187ffff,예술·스포츠,1
8930e1c1187ffff,음식,21
8930e1c118bffff,과학·기술,7
8930e1c118bffff,교육,4
8930e1c118bffff,보건의료,1
8930e1c118bffff,부동산,3
8930e1c118bffff,소매,30
8930e1c118bffff,수리·개인,13
8930e1c118bffff,시설관리·임대,5
8930e1c118bffff,예술·스포츠,6
8930e1c118bffff,음식,41
8930e1c118fffff,과학·기술,12
8930e1c118fffff,교육,9
8930e1c118fffff,보건의료,6
8930e1c118fffff,부동산,8
8930e1c118fffff,소매,55
8930e1c118fffff,수리·개인,33
8930e1c118fffff,숙박,2
8930e1c118fffff,시설관리·임대,2
8930e1c118fffff,예술·스포츠,7
8930e1c118fffff,음식,42
8930e1c1193ffff,과학·기술,1
8930e1c1193ffff,소매,1
8930e1c1197ffff,과학·기술,5
8930e1c1197ffff,교육,10
8930e1c1197ffff,부동산,2
8930e1c1197ffff,소매,13
8930e1c1197ffff,수리·개인,16
8930e1c1197ffff,숙박,1
8930e1c1197ffff,시설관리·임대,1
8930e1c1197ffff,예술·스포츠,1
8930e1c1197ffff,음식,13
8930e1c119bffff,과학·기술,2
8930e1c119bffff,교육,2
8930e1c119bffff,소매,7
8930e1c119bffff,시설관리·임대,2
8930e1c119bffff,예술·스포츠,6
8930e1c119bffff,음식,2
8930e1c11a3ffff,과학·기술,3
8930e1c11a3ffff,교육,45
8930e1c11a3ffff,보건의료,3
8930e1c11a3ffff,부동산,3
8930e1c11a3ffff,소매,15
8930e1c11a3ffff,수리·개인,10
8930e1c11a3ffff,시설관리·임대,1
8930e1c11a3ffff,예술·스포츠,1
8930e1c11a3ffff,음식,17
8930e1c11a7ffff,소매,1
8930e1c11a7ffff,음식,1
8930e1c11abffff,과학·기술,13
8930e1c11abffff,교육,68
8930e1c11abffff,보건의료,16
8930e1c11abffff,부동산,10
8930e1c11abffff,소매,75
8930e1c11abffff,수리·개인,28
8930e1c11abffff,숙박,2
8930e1c11abffff,시설관리·임대,3
8930e1c11abffff,예술·스포츠,22
8930e1c11abffff,음식,88
8930e1c11afffff,과학·기술,2
8930e1c11afffff,교육,3
8930e1c11afffff,소매,1
8930e1c11afffff,수리·개인,4
8930e1c11afffff,예술·스포츠,3
8930e1c11afffff,음식,8
8930e1c11b3ffff,과학·기술,8
8930e1c11b3ffff,교육,8
8930e1c11b3ffff,보건의료,6
8930e1c11b3ffff,부동산,6
8930e1c11b3ffff,소매,25
8930e1c11b3ffff,수리·개인,20
8930e1c11b3ffff,시설관리·임대,6
8930e1c11b3ffff,예술·스포츠,12
8930e1c11b3ffff,음식,32
8930e1c11b7ffff,과학·기술,2
8930e1c11b7ffff,교육,12
8930e1c11b7ffff,부동산,1
8930e1c11b7ffff,소매,16
8930e1c11b7ffff,수리·개인,10
8930e1c11b7ffff,시설관리·임대,2
8930e1c11b7ffff,예술·스포츠,1
8930e1c11b7ffff,음식,5
8930e1c11bbffff,과학·기술,11
8930e1c11bbffff,교육,25
8930e1c11bbffff,보건의료,24
8930e1c11bbffff,부동산,1
8930e1c11bbffff,소매,39
8930e1c11bbffff,수리·개인,13
8930e1c11bbffff,숙박,1
8930e1c11bbffff,시설관리·임대,5
8930e1c11bbffff,예술·스포츠,11
8930e1c11bbffff,음식,47
8930e1c11c3ffff,과학·기술,14
8930e1c11c3ffff,교육,5
8930e1c11c3ffff,보건의료,3
8930e1c11c3ffff,부동산,8
8930e1c11c3ffff,소매,33
8930e1c11c3ffff,수리·개인,22
8930e1c11c3ffff,시설관리·임대,4
8930e1c11c3ffff,예술·스포츠,11
8930e1c11c3ffff,음식,29
8930e1c11c7ffff,과학·기술,8
8930e1c11c7ffff,교육,4
8930e1c11c7ffff,보건의료,5
8930e1c11c7ffff,부동산,4
8930e1c11c7ffff,소매,41
8930e1c11c7ffff,수리·개인,27
8930e1c11c7ffff,시설관리·임대,4
8930e1c11c7ffff,예술·스포츠,4
8930e1c11c7ffff,음식,34
8930e1c11cbffff,과학·기술,7
8930e1c11cbffff,교육,7
8930e1c11cbffff,부동산,4
8930e1c11cbffff,소매,21
8930e1c11cbffff,수리·개인,15
8930e1c11cbffff,숙박,1
8930e1c11cbffff,시설관리·임대,6
8930e1c11cbffff,음식,21
8930e1c11cfffff,과학·기술,13
8930e1c11cfffff,교육,3
8930e1c11cfffff,보건의료,3
8930e1c11cfffff,부동산,4
8930e1c11cfffff,소매,24
8930e1c11cfffff,수리·개인,22
8930e1c11cfffff,숙박,2
8930e1c11cfffff,시설관리·임대,5
8930e1c11cfffff,예술·스포츠,7
8930e1c11cfffff,음식,62
8930e1c11d3ffff,과학·기술,2
8930e1c11d3ffff,교육,3
8930e1c11d3ffff,부동산,3
8930e1c11d3ffff,소매,5
8930e1c11d3ffff,수리·개인,5
8930e1c11d3ffff,음식,1
8930e1c11d7ffff,과학·기술,11
8930e1c11d7ffff,교육,17
8930e1c11d7ffff,보건의료,6
8930e1c11d7ffff,부동산,5
8930e1c11d7ffff,소매,27
8930e1c11d7ffff,수리·개인,20
8930e1c11d7ffff,시설관리·임대,5
8930e1c11d7ffff,예술·스포츠,5
8930e1c11d7ffff,음식,20
8930e1c11dbffff,과학·기술,8
8930e1c11dbffff,교육,3
8930e1c11dbffff,보건의료,2
8930e1c11dbffff,부동산,1
8930e1c11dbffff,소매,25
8930e1c11dbffff,수리·개인,12
8930e1c11dbffff,숙박,1
8930e1c11dbffff,시설관리·임대,3
8930e1c11dbffff,예술·스포츠,3
8930e1c11dbffff,음식,15
8930e1c1203ffff,과학·기술,37
8930e1c1203ffff,교육,11
8930e1c1203ffff,보건의료,1
8930e1c1203ffff,부동산,6
8930e1c1203ffff,소매,25
8930e1c1203ffff,수리·개인,8
8930e1c1203ffff,시설관리·임대,10
8930e1c1203ffff,예술·스포츠,3
8930e1c1203ffff,음식,28
8930e1c1207ffff,과학·기술,48
8930e1c1207ffff,교육,4
8930e1c1207ffff,보건의료,1
8930e1c1207ffff,부동산,10
8930e1c1207ffff,소매,24
8930e1c1207ffff,수리·개인,14
8930e1c1207ffff,시설관리·임대,9
8930e1c1207ffff,예술·스포츠,2
8930e1c1207ffff,음식,38
8930e1c120bffff,과학·기술,19
8930e1c120bffff,교육,13
8930e1c120bffff,보건의료,1
8930e1c120bffff,부동산,4
8930e1c120bffff,소매,33
8930e1c120bffff,수리·개인,10
8930e1c120bffff,숙박,2
8930e1c120bffff,시설관리·임대,10
8930e1c120bffff,예술·스포츠,4
8930e1c120bffff,음식,26
8930e1c120fffff,과학·기술,22
8930e1c120fffff,교육,5
8930e1c120fffff,보건의료,7
8930e1c120fffff,부동산,8
8930e1c120fffff,소매,61
8930e1c120fffff,수리·개인,22
8930e1c120fffff,숙박,3
8930e1c120fffff,시설관리·임대,3
8930e1c120fffff,예술·스포츠,8
8930e1c120fffff,음식,66
8930e1c1213ffff,과학·기술,91
8930e1c1213ffff,교육,23
8930e1c1213ffff,보건의료,3
8930e1c1213ffff,부동산,11
8930e1c1213ffff,소매,30
8930e1c1213ffff,수리·개인,22
8930e1c1213ffff,숙박,1
8930e1c1213ffff,시설관리·임대,9
8930e1c1213ffff,예술·스포츠,4
8930e1c1213ffff,음식,48
8930e1c1217ffff,과학·기술,15
8930e1c1217ffff,교육,11
8930e1c1217ffff,부동산,4
8930e1c1217ffff,소매,37
8930e1c1217ffff,수리·개인,8
8930e1c1217ffff,숙박,4
8930e1c1217ffff,시설관리·임대,3
8930e1c1217ffff,음식,34
8930e1c121bffff,과학·기술,13
8930e1c121bffff,교육,13
8930e1c121bffff,보건의료,1
8930e1c121bffff,부동산,20
8930e1c121bffff,소매,20
8930e1c121bffff,수리·개인,17
8930e1c121bffff,숙박,4
8930e1c121bffff,시설관리·임대,7
8930e1c121bffff,예술·스포츠,4
8930e1c121bffff,음식,29
8930e1c1223ffff,과학·기술,98
8930e1c1223ffff,교육,7
8930e1c1223ffff,부동산,6
8930e1c1223ffff,소매,46
8930e1c1223ffff,수리·개인,14
8930e1c1223ffff,숙박,1
8930e1c1223ffff,시설관리·임대,13
8930e1c1223ffff,예술·스포츠,1
8930e1c1223ffff,음식,41
8930e1c1227ffff,과학·기술,25
8930e1c1227ffff,부동산,2
8930e1c1227ffff,소매,44
8930e1c1227ffff,수리·개인,15
8930e1c1227ffff,시설관리·임대,5
8930e1c1227ffff,예술·스포츠,1
8930e1c1227ffff,음식,21
8930e1c122bffff,과학·기술,19
8930e1c122bffff,교육,6
8930e1c122bffff,보건의료,1
8930e1c122bffff,부동산,3
8930e1c122bffff,소매,22
8930e1c122bffff,수리·개인,21
8930e1c122bffff,시설관리·임대,4
8930e1c122bffff,예술·스포츠,3
8930e1c122bffff,음식,35
8930e1c122fffff,과학·기술,20
8930e1c122fffff,부동산,4
8930e1c122fffff,소매,21
8930e1c122fffff,수리·개인,12
8930e1c122fffff,숙박,3
8930e1c122fffff,시설관리·임대,4
8930e1c122fffff,예술·스포츠,1
8930e1c122fffff,음식,24
8930e1c1233ffff,과학·기술,119
8930e1c1233ffff,교육,19
8930e1c1233ffff,보건의료,2
8930e1c1233ffff,부동산,13
8930e1c1233ffff,소매,85
8930e1c1233ffff,수리·개인,22
8930e1c1233ffff,숙박,7
8930e1c1233ffff,시설관리·임대,12
8930e1c1233ffff,예술·스포츠,10
8930e1c1233ffff,음식,117
8930e1c1237ffff,과학·기술,207
8930e1c1237ffff,교육,14
8930e1c1237ffff,보건의료,11
8930e1c1237ffff,부동산,18
8930e1c1237ffff,소매,60
8930e1c1237ffff,수리·개인,15
8930e1c1237ffff,숙박,1
8930e1c1237ffff,시설관리·임대,24
8930e1c1237ffff,예술·스포츠,5
8930e1c1237ffff,음식,54
8930e1c123bffff,과학·기술,103
8930e1c123bffff,교육,17
8930e1c123bffff,보건의료,6
8930e1c123bffff,부동산,15
8930e1c123bffff,소매,67
8930e1c123bffff,수리·개인,14
8930e1c123bffff,시설관리·임대,17
8930e1c123bffff,예술·스포츠,6
8930e1c123bffff,음식,100
8930e1c1257ffff,과학·기술,5
8930e1c1257ffff,소매,3
8930e1c1263ffff,과학·기술,3
8930e1c1263ffff,부동산,1
8930e1c1263ffff,소매,1
8930e1c1263ffff,수리·개인,1
8930e1c1263ffff,음식,1
8930e1c1267ffff,과학·기술,11
8930e1c1267ffff,교육,2
8930e1c1267ffff,부동산,3
8930e1c1267ffff,소매,9
8930e1c1267ffff,수리·개인,5
8930e1c1267ffff,숙박,3
8930e1c1267ffff,시설관리·임대,2
8930e1c1267ffff,음식,5
8930e1c1273ffff,과학·기술,5
8930e1c1273ffff,교육,2
8930e1c1273ffff,부동산,1
8930e1c1273ffff,소매,10
8930e1c1273ffff,수리·개인,3
8930e1c1273ffff,숙박,3
8930e1c1273ffff,시설관리·임대,3
8930e1c1273ffff,음식,2
8930e1c1277ffff,과학·기술,20
8930e1c1277ffff,교육,4
8930e1c1277ffff,보건의료,8
8930e1c1277ffff,부동산,10
8930e1c1277ffff,소매,72
8930e1c1277ffff,수리·개인,20
8930e1c1277ffff,숙박,2
8930e1c1277ffff,시설관리·임대,5
8930e1c1277ffff,예술·스포츠,11
8930e1c1277ffff,음식,96
8930e1c1283ffff,과학·기술,93
8930e1c1283ffff,교육,22
8930e1c1283ffff,보건의료,8
8930e1c1283ffff,부동산,14
8930e1c1283ffff,소매,71
8930e1c1283ffff,수리·개인,32
8930e1c1283ffff,숙박,10
8930e1c1283ffff,시설관리·임대,10
8930e1c1283ffff,예술·스포츠,14
8930e1c1283ffff,음식,191
8930e1c1287ffff,과학·기술,50
8930e1c1287ffff,교육,15
8930e1c1287ffff,보건의료,14
8930e1c1287ffff,부동산,11
8930e1c1287ffff,소매,45
8930e1c1287ffff,수리·개인,24
8930e1c1287ffff,숙박,2
8930e1c1287ffff,시설관리·임대,10
8930e1c1287ffff,예술·스포츠,16
8930e1c1287ffff,음식,85
8930e1c128bffff,과학·기술,106
8930e1c128bffff,교육,14
8930e1c128bffff,부동산,11
8930e1c128bffff,소매,24
8930e1c128bffff,수리·개인,9
8930e1c128bffff,시설관리·임대,16
8930e1c128bffff,음식,30
8930e1c128fffff,과학·기술,160
8930e1c128fffff,교육,18
8930e1c128fffff,보건의료,7
8930e1c128fffff,부동산,12
8930e1c128fffff,소매,56
8930e1c128fffff,수리·개인,17
8930e1c128fffff,숙박,2
8930e1c128fffff,시설관리·임대,15
8930e1c128fffff,예술·스포츠,5
8930e1c128fffff,음식,53
8930e1c1293ffff,과학·기술,93
8930e1c1293ffff,교육,16
8930e1c1293ffff,보건의료,1
8930e1c1293ffff,부동산,5
8930e1c1293ffff,소매,50
8930e1c1293ffff,수리·개인,15
8930e1c1293ffff,숙박,2
8930e1c1293ffff,시설관리·임대,9
8930e1c1293ffff,예술·스포츠,4
8930e1c1293ffff,음식,65
8930e1c1297ffff,과학·기술,32
8930e1c1297ffff,교육,8
8930e1c1297ffff,부동산,4
8930e1c1297ffff,소매,25
8930e1c1297ffff,수리·개인,17
8930e1c1297ffff,숙박,2
8930e1c1297ffff,시설관리·임대,3
8930e1c1297ffff,예술·스포츠,1
8930e1c1297ffff,음식,52
8930e1c129bffff,과학·기술,25
8930e1c129bffff,교육,6
8930e1c129bffff,부동산,1
8930e1c129bffff,소매,24
8930e1c129bffff,수리·개인,8
8930e1c129bffff,숙박,3
8930e1c129bffff,시설관리·임대,6
8930e1c129bffff,예술·스포츠,5
8930e1c129bffff,음식,65
8930e1c12a3ffff,과학·기술,155
8930e1c12a3ffff,교육,16
8930e1c12a3ffff,보건의료,9
8930e1c12a3ffff,부동산,18
8930e1c12a3ffff,소매,50
8930e1c12a3ffff,수리·개인,21
8930e1c12a3ffff,숙박,3
8930e1c12a3ffff,시설관리·임대,37
8930e1c12a3ffff,예술·스포츠,9
8930e1c12a3ffff,음식,69
8930e1c12a7ffff,과학·기술,72
8930e1c12a7ffff,교육,11
8930e1c12a7ffff,보건의료,5
8930e1c12a7ffff,부동산,14
8930e1c12a7ffff,소매,39
8930e1c12a7ffff,수리·개인,21
8930e1c12a7ffff,숙박,2
8930e1c12a7ffff,시설관리·임대,16
8930e1c12a7ffff,예술·스포츠,3
8930e1c12a7ffff,음식,42
8930e1c12abffff,과학·기술,115
8930e1c12abffff,교육,3
8930e1c12abffff,보건의료,5
8930e1c12abffff,부동산,10
8930e1c12abffff,소매,70
