h3_index,CSV_ADMI_CD,ADM_NM,GU_NM,avg_total_pop,daytime_pop,evening_pop,night_pop,peak_hour,peak_hour_pop,young_active_pop,h3_cells_in_dong,estimated_h3_pop,estimated_h3_daytime_pop,estimated_h3_evening_pop,estimated_h3_night_pop,pop_density_index,daytime_pop_index,evening_pop_index,night_pop_index,young_active_pop_index
8930e1d0b13ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b17ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b1bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b07ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b23ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b27ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b2bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b2fffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b33ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b37ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b3bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b03ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b43ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b47ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b4bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b4fffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b53ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b57ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b5bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0ab7ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b63ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b67ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b6bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b6fffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b73ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b77ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b7bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0aafffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b83ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b87ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b8bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b8fffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b93ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b97ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0b9bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0aa7ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0ba3ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0ba7ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0babffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bafffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bb3ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bb7ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bbbffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0aa3ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bc3ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bc7ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bcbffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bcfffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bd3ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bd7ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0bdbffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0a37ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0a2fffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0a27ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0a23ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d09cbffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d097bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0973ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d095bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0957ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0953ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d094fffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d094bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0947ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0943ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d087bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0877ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0873ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1c2497ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d086fffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d086bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0867ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0863ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d083bffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0837ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d0833ffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
8930e1d082fffff,11320521,도봉1동,도봉구,16999.928964485767,16797.883262844352,16404.774608264463,17645.912011452187,4,17936.88175399449,5875.322504304408,114,149.12,147.35,143.9,154.79,0.020963,0.017842,0.023858,0.023913,0.012746
